Planting_ID,Plant_ID,Plant_season_ID,Plantation_area_ID,Crop_density,Growth_stage_ID,Fertilizer_usage,Pest_pressure,Timestamp
4,4,3,2,12.90184136,2,57.43683636,54.90289908,2025-02-08 08:00:00
4,4,2,1,10.91414373,3,137.436493,16.97532338,2025-02-09 08:00:00
4,4,2,2,18.72389696,3,104.9010501,65.56989325,2025-02-10 08:00:00
4,4,2,1,7.504839696,3,79.82206258,62.89789223,2025-02-11 08:00:00
4,4,2,2,17.41933497,3,52.91151252,95.82016815,2025-02-12 08:00:00
4,4,2,2,10.71520628,3,176.805007,38.82550121,2025-02-13 08:00:00
4,4,2,2,18.77016609,3,171.5160236,50.56351015,2025-02-14 08:00:00
4,4,2,1,18.56261215,3,88.04408121,77.09097344,2025-02-15 08:00:00
4,4,3,1,18.35964207,2,67.72321059,77.76104344,2025-02-16 08:00:00
4,4,1,1,14.10006473,1,180.0154375,78.77068236,2025-02-17 08:00:00
4,4,3,3,11.17830428,2,168.0494396,89.59746358,2025-02-18 08:00:00
4,4,2,3,9.013745913,3,160.5720532,4.572489845,2025-02-19 08:00:00
4,4,2,2,8.050971378,3,110.5458197,17.68622786,2025-02-20 08:00:00
4,4,3,2,16.8138519,2,59.88127106,98.77575324,2025-02-21 08:00:00
4,4,3,3,19.40137664,2,175.8947709,20.22467756,2025-02-22 08:00:00
4,4,3,2,8.751035306,2,82.90189296,70.09988989,2025-02-23 08:00:00
4,4,1,2,16.14970421,1,138.0261025,29.73699497,2025-02-24 08:00:00
4,4,1,3,18.5727127,1,68.99984517,4.001347049,2025-02-25 08:00:00
4,4,2,1,11.55471484,3,147.2642966,6.779701711,2025-02-26 08:00:00
4,4,2,2,16.37905881,3,104.7845931,27.49488804,2025-02-27 08:00:00
4,4,1,3,10.81248171,1,80.36856868,25.39321677,2025-02-28 08:00:00
4,4,2,3,5.630244658,3,101.676943,4.357310345,2025-03-01 08:00:00
4,4,3,3,9.506252002,2,72.65068066,69.21266796,2025-03-02 08:00:00
4,4,3,3,13.78700763,2,138.3099618,47.69444587,2025-03-03 08:00:00
4,4,2,3,8.611566613,3,75.31009671,92.29896433,2025-03-04 08:00:00
4,4,3,2,14.26932054,2,159.1243288,78.44089015,2025-03-05 08:00:00
4,4,2,3,7.906735946,3,58.2273759,37.93090276,2025-03-06 08:00:00
4,4,1,3,12.20123996,1,176.0496172,74.82528069,2025-03-07 08:00:00
4,4,2,3,15.67999135,3,129.2651587,41.04578524,2025-03-08 08:00:00
4,4,3,3,8.2018837,2,158.4992311,39.65588976,2025-03-09 08:00:00
4,4,1,3,15.99855132,1,146.7709559,71.60335533,2025-03-10 08:00:00
4,4,1,2,11.47457608,1,162.8530689,77.29511142,2025-03-11 08:00:00
4,4,3,1,6.762085945,2,99.74599001,64.12721171,2025-03-12 08:00:00
4,4,3,1,6.2940819,2,107.1857264,79.916573,2025-03-13 08:00:00
4,4,1,1,14.62006109,1,172.0340009,76.47276369,2025-03-14 08:00:00
4,4,2,1,12.92619256,3,129.1994897,12.04366167,2025-03-15 08:00:00
4,4,2,3,16.91393984,3,112.1415098,45.38817596,2025-03-16 08:00:00
4,4,3,2,10.87332646,2,173.954366,34.30874485,2025-03-17 08:00:00
4,4,1,2,6.340360695,1,189.1480747,7.12829696,2025-03-18 08:00:00
4,4,2,1,10.25188496,3,91.87792497,29.48813407,2025-03-19 08:00:00
4,4,1,1,5.450547799,1,101.1541385,18.58217165,2025-03-20 08:00:00
4,4,2,1,19.21221405,3,122.692798,47.85163722,2025-03-21 08:00:00
4,4,1,2,17.04174967,1,181.449326,53.31245666,2025-03-22 08:00:00
4,4,1,1,17.73022931,1,120.7772764,85.09178424,2025-03-23 08:00:00
4,4,3,2,9.341834984,2,144.4739589,76.62537786,2025-03-24 08:00:00
4,4,3,2,16.28911395,2,89.89334345,82.47892106,2025-03-25 08:00:00
4,4,1,1,8.829067522,1,142.1195454,93.2637233,2025-03-26 08:00:00
4,4,1,3,11.28236652,1,176.0515867,60.63270964,2025-03-27 08:00:00
4,4,3,2,18.17690296,2,175.9838658,59.22137253,2025-03-28 08:00:00
4,4,2,3,14.70049206,3,173.9641681,57.58339565,2025-03-29 08:00:00
4,4,2,1,8.698478608,3,126.7101669,53.95645729,2025-03-30 08:00:00
4,4,2,1,5.899801343,3,147.1277916,0.970524673,2025-03-31 08:00:00
4,4,3,1,19.19381032,2,78.09973687,35.9047594,2025-04-01 08:00:00
4,4,1,1,17.64626015,1,167.2143982,4.342274445,2025-04-02 08:00:00
4,4,3,2,13.94221423,2,74.14636545,66.32758468,2025-04-03 08:00:00
4,4,1,1,18.51273833,1,88.78776334,6.246486557,2025-04-04 08:00:00
4,4,3,3,19.81880084,2,87.18404174,77.55612008,2025-04-05 08:00:00
4,4,3,1,11.13051257,2,121.692006,86.33861906,2025-04-06 08:00:00
4,4,2,1,13.96529364,3,80.7365914,27.7780122,2025-04-07 08:00:00
4,4,1,2,19.1867619,1,126.7634768,22.34313677,2025-04-08 08:00:00
4,4,2,2,8.361600321,3,95.96285688,25.69909402,2025-04-09 08:00:00
4,4,1,1,18.81703685,1,148.8835523,56.97130643,2025-04-10 08:00:00
5,5,1,3,13.23567812,1,120.1639886,97.17837194,2025-01-01 08:00:00
5,5,3,1,5.140515337,2,64.91873964,18.34559699,2025-01-02 08:00:00
5,5,2,3,12.06011875,3,185.9120695,28.44797223,2025-01-03 08:00:00
5,5,1,3,15.23632899,1,52.31099107,70.15409226,2025-01-04 08:00:00
5,5,1,3,5.878450604,1,52.41205256,10.39551372,2025-01-05 08:00:00
5,5,3,2,19.78073769,2,187.3007738,77.89454829,2025-01-06 08:00:00
5,5,1,1,9.611654469,1,97.90348653,80.12034151,2025-01-07 08:00:00
5,5,2,1,8.100185419,3,114.9649923,10.88828012,2025-01-08 08:00:00
5,5,3,2,16.61623399,2,94.53547348,8.904757695,2025-01-09 08:00:00
5,5,1,1,11.93593025,1,153.1361602,39.27257354,2025-01-10 08:00:00
5,5,1,3,19.86099004,1,133.1536054,86.5098644,2025-01-11 08:00:00
5,5,3,2,10.17226863,2,155.0578892,54.73951941,2025-01-12 08:00:00
5,5,3,1,10.01318693,2,116.7373817,45.21671171,2025-01-13 08:00:00
5,5,1,2,10.54618979,1,134.6232737,17.9689021,2025-01-14 08:00:00
5,5,2,2,10.05307602,3,94.68018893,31.72455255,2025-01-15 08:00:00
5,5,3,2,5.932516771,2,172.9247288,56.08911014,2025-01-16 08:00:00
5,5,3,2,9.520180639,2,53.6769348,21.37869749,2025-01-17 08:00:00
5,5,3,1,5.378781002,2,82.24074584,71.78760706,2025-01-18 08:00:00
5,5,2,1,6.17496141,3,175.5966631,19.95611294,2025-01-19 08:00:00
5,5,2,2,16.7679517,3,60.90600452,84.2449848,2025-01-20 08:00:00
5,5,3,1,5.815317246,2,109.7487463,8.527237302,2025-01-21 08:00:00
5,5,3,3,12.78974768,2,81.37968954,88.72074094,2025-01-22 08:00:00
5,5,3,3,11.98908244,2,183.4978391,85.12975746,2025-01-23 08:00:00
5,5,3,1,18.07620464,2,60.91366339,6.685314892,2025-01-24 08:00:00
5,5,1,1,16.18918717,1,50.75259534,10.85596672,2025-01-25 08:00:00
5,5,3,2,12.97004743,2,119.4699655,4.36764038,2025-01-26 08:00:00
5,5,2,1,16.86559694,3,198.3465759,78.33861178,2025-01-27 08:00:00
5,5,3,1,7.404729206,2,65.69228815,82.30129443,2025-01-28 08:00:00
5,5,1,1,13.49660559,1,194.8081603,0.706830166,2025-01-29 08:00:00
5,5,1,3,19.44578211,1,174.1325322,44.70960293,2025-01-30 08:00:00
5,5,1,2,12.01302108,1,71.14635495,55.28812326,2025-01-31 08:00:00
5,5,1,3,7.40824097,1,197.0103859,20.49833041,2025-02-01 08:00:00
5,5,1,2,11.07781121,1,190.9958626,1.388278388,2025-02-02 08:00:00
5,5,2,1,7.260945902,3,169.9602493,96.47567244,2025-02-03 08:00:00
5,5,2,1,12.85856291,3,140.8788773,64.13971403,2025-02-04 08:00:00
5,5,3,1,11.43564662,2,77.22720703,85.03701969,2025-02-05 08:00:00
5,5,3,1,18.83050325,2,143.3887584,95.76192763,2025-02-06 08:00:00
5,5,1,1,7.775680963,1,62.69417795,22.12264493,2025-02-07 08:00:00
5,5,2,1,6.683822557,3,63.76699357,36.93391893,2025-02-08 08:00:00
5,5,1,2,15.86179156,1,133.0386575,23.6689391,2025-02-09 08:00:00
5,5,2,2,15.82063893,3,114.0387578,12.79322167,2025-02-10 08:00:00
5,5,1,3,7.293167876,1,122.5474628,20.9977561,2025-02-11 08:00:00
5,5,1,2,13.11310619,1,178.0152514,10.78343668,2025-02-12 08:00:00
5,5,2,2,11.83218963,3,151.3597257,93.52162765,2025-02-13 08:00:00
5,5,2,1,13.38290733,3,130.2794539,50.24101327,2025-02-14 08:00:00
5,5,3,1,17.11119446,2,89.82692143,92.44687084,2025-02-15 08:00:00
5,5,3,1,17.3585015,2,56.2465338,54.96703958,2025-02-16 08:00:00
5,5,2,1,12.66074241,3,108.7559753,74.66357885,2025-02-17 08:00:00
5,5,2,3,9.843550849,3,72.79471468,76.06371707,2025-02-18 08:00:00
5,5,1,3,12.95448143,1,191.0977067,46.10682943,2025-02-19 08:00:00
5,5,2,3,8.615274135,3,126.895254,19.48018064,2025-02-20 08:00:00
5,5,3,1,17.58275367,2,142.369182,14.16704107,2025-02-21 08:00:00
5,5,2,3,11.06328345,3,158.8871541,88.47864293,2025-02-22 08:00:00
5,5,3,1,16.17901531,2,196.0895738,63.0020239,2025-02-23 08:00:00
5,5,2,1,7.194281438,3,81.20702458,92.07260259,2025-02-24 08:00:00
5,5,3,3,8.554081151,2,77.03901767,72.18538639,2025-02-25 08:00:00
5,5,3,2,15.87713284,2,79.52207931,36.83027364,2025-02-26 08:00:00
5,5,2,2,16.95370079,3,185.0955795,11.35763771,2025-02-27 08:00:00
5,5,2,1,8.91002385,3,156.7035368,24.05886597,2025-02-28 08:00:00
5,5,3,1,7.370538842,2,177.5843251,96.82422519,2025-03-01 08:00:00
5,5,2,3,15.18864854,3,193.0895271,64.34425166,2025-03-02 08:00:00
5,5,1,2,11.4654567,1,73.0235132,13.77623563,2025-03-03 08:00:00
5,5,3,2,17.75523553,2,103.3131087,19.46898178,2025-03-04 08:00:00
5,5,3,2,7.815381713,2,190.3058555,2.277265927,2025-03-05 08:00:00
5,5,2,2,17.96708959,3,140.7921859,26.90585216,2025-03-06 08:00:00
5,5,1,3,5.575001625,1,87.47150541,20.41629655,2025-03-07 08:00:00
5,5,3,1,8.641981225,2,189.5798957,45.60880989,2025-03-08 08:00:00
5,5,2,3,16.21358946,3,141.9902283,18.80517727,2025-03-09 08:00:00
5,5,3,1,13.25523102,2,90.76441502,51.96817849,2025-03-10 08:00:00
5,5,3,2,13.50122463,2,143.4011116,13.99874481,2025-03-11 08:00:00
5,5,2,1,5.949172376,3,139.1572281,54.14434451,2025-03-12 08:00:00
5,5,1,1,12.22575672,1,198.9523482,7.194244292,2025-03-13 08:00:00
5,5,1,3,8.797810485,1,56.35922498,45.88922183,2025-03-14 08:00:00
5,5,1,3,17.36801145,1,110.3523839,77.78734721,2025-03-15 08:00:00
5,5,1,2,9.078079063,1,139.9658228,52.15080048,2025-03-16 08:00:00
5,5,1,2,7.703686402,1,82.76020646,6.418773604,2025-03-17 08:00:00
5,5,1,1,19.95366296,1,186.5026985,4.524194101,2025-03-18 08:00:00
5,5,2,3,14.58621345,3,169.9866402,56.25917129,2025-03-19 08:00:00
5,5,3,1,14.98598955,2,152.6189142,7.089973344,2025-03-20 08:00:00
5,5,3,1,5.808709625,2,164.8963878,10.44727584,2025-03-21 08:00:00
5,5,1,1,10.68460053,1,100.9367206,22.68550996,2025-03-22 08:00:00
5,5,1,3,19.27734323,1,182.5901244,32.49741574,2025-03-23 08:00:00
5,5,3,1,11.72858308,2,135.4425716,36.90087273,2025-03-24 08:00:00
5,5,1,1,5.835193339,1,129.8644607,95.82393263,2025-03-25 08:00:00
5,5,2,3,19.01704555,3,70.48868535,94.78785918,2025-03-26 08:00:00
5,5,1,3,14.53554997,1,90.34594854,29.9013293,2025-03-27 08:00:00
5,5,3,2,6.455915044,2,77.95457636,44.78452809,2025-03-28 08:00:00
5,5,2,1,13.24111529,3,104.2445451,76.03519712,2025-03-29 08:00:00
5,5,1,3,10.81008681,1,79.97004545,7.863461668,2025-03-30 08:00:00
5,5,3,1,8.627934592,2,138.3823593,16.60671766,2025-03-31 08:00:00
5,5,2,2,11.02326622,3,74.41770992,10.22813913,2025-04-01 08:00:00
5,5,1,3,18.59859692,1,148.0183145,13.03434315,2025-04-02 08:00:00
5,5,3,3,16.09717443,2,114.7473688,15.73363761,2025-04-03 08:00:00
5,5,1,3,16.58398431,1,74.88790175,38.58947571,2025-04-04 08:00:00
5,5,2,1,15.52839211,3,109.0676715,97.48304645,2025-04-05 08:00:00
5,5,1,3,17.93996329,1,167.5366006,82.3483954,2025-04-06 08:00:00
5,5,2,3,8.332613524,3,140.4591296,85.2993151,2025-04-07 08:00:00
5,5,2,3,10.74409844,3,87.06233456,36.07336342,2025-04-08 08:00:00
5,5,2,2,11.67104595,3,94.12727904,0.14174937,2025-04-09 08:00:00
5,5,2,2,10.9094624,3,93.98281929,82.96361104,2025-04-10 08:00:00
6,6,2,1,17.55403645,3,195.6073354,72.3333239,2025-01-01 08:00:00
6,6,3,3,5.727882795,2,150.2109306,69.08412851,2025-01-02 08:00:00
6,6,1,1,11.96968737,1,113.9790574,25.72878539,2025-01-03 08:00:00
6,6,1,2,17.61690036,1,64.96021132,51.60750953,2025-01-04 08:00:00
6,6,1,3,9.654483998,1,85.52688689,29.88387504,2025-01-05 08:00:00
6,6,2,1,5.890130803,3,94.41574136,99.9838495,2025-01-06 08:00:00
6,6,1,2,17.15052901,1,134.8568447,21.5154819,2025-01-07 08:00:00
6,6,1,3,15.72303361,1,121.7575978,21.28705449,2025-01-08 08:00:00
6,6,1,3,10.70527685,1,192.6482525,98.89310716,2025-01-09 08:00:00
6,6,2,2,17.42723603,3,66.36210819,87.84479567,2025-01-10 08:00:00
6,6,3,2,18.85640826,2,148.1751113,20.75972525,2025-01-11 08:00:00
6,6,2,1,10.98509067,3,103.2289551,64.76523038,2025-01-12 08:00:00
6,6,1,3,16.87894808,1,64.04657307,83.00983293,2025-01-13 08:00:00
6,6,3,1,18.56113077,2,73.34907317,15.7564528,2025-01-14 08:00:00
6,6,3,3,13.96398447,2,75.54763806,15.77207478,2025-01-15 08:00:00
6,6,3,1,11.29295582,2,53.50160477,6.343705856,2025-01-16 08:00:00
6,6,1,1,19.22841377,1,87.89114469,56.85547129,2025-01-17 08:00:00
6,6,1,1,15.56451948,1,150.0513875,43.60529132,2025-01-18 08:00:00
6,6,2,2,5.413359727,3,103.5874017,57.97611469,2025-01-19 08:00:00
6,6,2,1,8.17454773,3,62.77071765,41.96842317,2025-01-20 08:00:00
6,6,3,3,5.124925128,2,171.9751051,85.84727323,2025-01-21 08:00:00
6,6,3,2,18.77987602,2,135.8560202,3.95923974,2025-01-22 08:00:00
6,6,3,2,17.24272888,2,80.10827144,58.89888208,2025-01-23 08:00:00
6,6,1,3,9.234221762,1,159.2738915,27.90604753,2025-01-24 08:00:00
6,6,2,3,13.44969648,3,70.07485657,52.39873542,2025-01-25 08:00:00
6,6,1,2,17.68482287,1,55.3438026,66.093802,2025-01-26 08:00:00
6,6,1,3,9.643269154,1,65.69833986,93.79909142,2025-01-27 08:00:00
6,6,1,1,5.201428788,1,193.5000946,8.864831586,2025-01-28 08:00:00
6,6,1,3,7.713901087,1,104.4500432,36.08152542,2025-01-29 08:00:00
6,6,3,1,16.0013423,2,192.1350323,14.36845707,2025-01-30 08:00:00
6,6,2,1,10.17946733,3,169.3729532,70.48314314,2025-01-31 08:00:00
6,6,2,3,13.10870333,3,133.9859798,94.10709397,2025-02-01 08:00:00
6,6,2,2,5.961243719,3,92.5292979,3.653843785,2025-02-02 08:00:00
6,6,3,3,16.87216715,2,97.96817829,62.10350674,2025-02-03 08:00:00
6,6,1,2,14.49448333,1,144.1241921,72.94605548,2025-02-04 08:00:00
6,6,2,1,19.28446289,3,76.50941211,2.253652287,2025-02-05 08:00:00
6,6,3,3,7.148719312,2,63.01914087,72.28773597,2025-02-06 08:00:00
6,6,2,1,19.44113799,3,186.936616,10.36816819,2025-02-07 08:00:00
6,6,2,3,14.38885484,3,70.98280937,63.21820813,2025-02-08 08:00:00
6,6,1,3,7.002688905,1,136.7214635,50.62880046,2025-02-09 08:00:00
6,6,1,2,14.69836705,1,72.11757016,71.51866914,2025-02-10 08:00:00
6,6,2,1,6.362045274,3,134.5423168,94.55457598,2025-02-11 08:00:00
6,6,2,3,14.77486113,3,109.2726575,66.1426771,2025-02-12 08:00:00
6,6,3,2,19.14292164,2,156.2666298,35.59776002,2025-02-13 08:00:00
6,6,1,2,8.092848671,1,69.91617623,79.7324036,2025-02-14 08:00:00
6,6,3,3,12.35642362,2,81.88184771,97.55643545,2025-02-15 08:00:00
6,6,2,3,7.17052391,3,109.1206399,41.7867733,2025-02-16 08:00:00
6,6,1,2,15.7936312,1,179.5541256,94.01252711,2025-02-17 08:00:00
6,6,3,1,17.28046901,2,70.72553268,66.95747692,2025-02-18 08:00:00
6,6,3,2,11.44486903,2,169.0991223,28.9291012,2025-02-19 08:00:00
6,6,2,3,12.07307705,3,120.1003939,86.77419077,2025-02-20 08:00:00
6,6,1,3,14.71664241,1,183.8644627,55.17728598,2025-02-21 08:00:00
6,6,2,1,15.04826872,3,108.0819451,60.2100585,2025-02-22 08:00:00
6,6,2,1,13.7485388,3,196.7392278,63.32522059,2025-02-23 08:00:00
6,6,3,2,14.5371856,2,161.9756304,35.89195709,2025-02-24 08:00:00
6,6,3,1,16.11458089,2,183.4788858,50.84103894,2025-02-25 08:00:00
6,6,1,1,11.48243391,1,166.8135914,51.29112055,2025-02-26 08:00:00
6,6,1,3,11.5586007,1,170.4857783,91.42943479,2025-02-27 08:00:00
6,6,2,2,5.283137802,3,140.3709518,42.21803503,2025-02-28 08:00:00
6,6,2,1,12.56699544,3,170.2717953,99.03135775,2025-03-01 08:00:00
6,6,2,3,10.36125037,3,113.8037046,70.9590514,2025-03-02 08:00:00
6,6,2,1,15.97753727,3,173.2060177,91.98247944,2025-03-03 08:00:00
6,6,1,3,16.72168292,1,197.8672185,46.59621542,2025-03-04 08:00:00
6,6,3,3,8.622915328,2,159.7278016,40.14150558,2025-03-05 08:00:00
6,6,1,3,16.30010544,1,66.6802423,65.63109649,2025-03-06 08:00:00
6,6,3,1,12.0036929,2,131.779562,90.9624219,2025-03-07 08:00:00
6,6,2,1,17.211387,3,167.5801956,24.38208836,2025-03-08 08:00:00
6,6,1,2,7.429210594,1,87.56507965,85.567829,2025-03-09 08:00:00
6,6,3,3,10.48223567,2,120.6249894,9.120261009,2025-03-10 08:00:00
6,6,3,1,9.847961214,2,180.831737,52.11400095,2025-03-11 08:00:00
6,6,3,1,19.12777495,2,117.8024038,86.21805375,2025-03-12 08:00:00
6,6,2,2,17.49282354,3,151.115764,99.86540537,2025-03-13 08:00:00
6,6,2,1,10.19192221,3,148.8888231,74.98404632,2025-03-14 08:00:00
6,6,3,2,12.80984755,2,184.2017807,18.17862637,2025-03-15 08:00:00
6,6,1,1,18.11589094,1,117.358811,55.74187845,2025-03-16 08:00:00
6,6,2,3,7.566411847,3,109.693376,68.53483893,2025-03-17 08:00:00
6,6,2,2,6.817708312,3,101.5907538,32.07310475,2025-03-18 08:00:00
6,6,1,1,17.97609101,1,100.9275705,49.78308022,2025-03-19 08:00:00
6,6,2,1,9.835733601,3,184.2076586,83.72802182,2025-03-20 08:00:00
6,6,1,3,12.98221295,1,135.7824425,46.98706044,2025-03-21 08:00:00
6,6,3,1,14.4865634,2,111.5843794,57.06282847,2025-03-22 08:00:00
6,6,3,3,7.635770249,2,143.7197581,8.846013428,2025-03-23 08:00:00
6,6,1,3,18.8509295,1,149.1812392,81.64308005,2025-03-24 08:00:00
6,6,3,1,10.18403561,2,106.2394259,18.32179666,2025-03-25 08:00:00
6,6,1,3,7.928117289,1,199.8815796,17.92540416,2025-03-26 08:00:00
6,6,1,3,10.78885179,1,167.9249001,99.95447408,2025-03-27 08:00:00
6,6,2,2,6.707538382,3,69.92985117,91.08972101,2025-03-28 08:00:00
6,6,2,2,18.68716955,3,123.4453933,21.35616019,2025-03-29 08:00:00
6,6,1,2,18.20142899,1,197.4029097,32.26800793,2025-03-30 08:00:00
6,6,3,3,15.05792725,2,124.1498354,9.319170706,2025-03-31 08:00:00
6,6,3,3,15.51745977,2,129.5302531,22.00828139,2025-04-01 08:00:00
6,6,2,1,11.92558464,3,50.77746022,87.58754643,2025-04-02 08:00:00
6,6,1,2,6.952435042,1,82.82202308,66.38339749,2025-04-03 08:00:00
6,6,2,2,15.31747203,3,88.77218963,41.3041488,2025-04-04 08:00:00
6,6,3,3,9.137706783,2,79.48194717,65.06141841,2025-04-05 08:00:00
6,6,3,3,15.86938786,2,75.93574861,47.799236,2025-04-06 08:00:00
6,6,3,2,9.979624257,2,63.2460153,71.06205915,2025-04-07 08:00:00
6,6,3,3,17.67774358,2,116.4114886,10.62732529,2025-04-08 08:00:00
6,6,2,3,5.617356749,3,128.1851338,39.62000389,2025-04-09 08:00:00
6,6,2,1,8.752277586,3,178.8294488,24.32815581,2025-04-10 08:00:00
7,7,1,2,12.05722963,1,194.1262217,13.63462369,2025-04-11 08:00:00
7,7,1,2,17.76495474,1,55.19130881,56.79527289,2025-04-12 08:00:00
7,7,3,2,14.0391899,2,90.32702492,10.90577862,2025-04-13 08:00:00
7,7,3,1,15.84754466,2,104.1743701,55.31077917,2025-04-14 08:00:00
7,7,1,3,10.17135309,1,197.5500082,66.43121073,2025-04-15 08:00:00
7,7,3,3,19.16532642,2,60.20959852,7.663946367,2025-04-16 08:00:00
7,7,1,3,18.88703751,1,166.6008788,95.8216175,2025-04-17 08:00:00
7,7,1,3,16.8346009,1,103.1965214,87.34646676,2025-04-18 08:00:00
7,7,3,3,14.73847512,2,191.4140284,35.71652959,2025-04-19 08:00:00
7,7,1,2,6.190927683,1,105.8951378,93.82641695,2025-04-20 08:00:00
7,7,3,2,10.86930912,2,112.8584464,53.7577167,2025-04-21 08:00:00
7,7,3,2,16.35313438,2,184.855331,97.9101958,2025-04-22 08:00:00
7,7,2,2,15.4063002,3,186.0194532,37.2378721,2025-04-23 08:00:00
7,7,3,3,7.40110798,2,185.6652875,68.30487877,2025-04-24 08:00:00
7,7,2,3,15.86874165,3,167.3057918,64.97139985,2025-04-25 08:00:00
7,7,2,2,18.32874132,3,72.91822191,62.72165409,2025-04-26 08:00:00
7,7,1,1,8.362095885,1,164.091351,16.39267595,2025-04-27 08:00:00
7,7,2,2,18.19788642,3,184.3134188,57.65089423,2025-04-28 08:00:00
7,7,1,1,8.365489928,1,64.58607772,18.21292543,2025-04-29 08:00:00
7,7,2,1,14.83817677,3,158.0163869,31.80490797,2025-04-30 08:00:00
7,7,2,3,17.62368755,3,100.1679292,80.99674877,2025-05-01 08:00:00
7,7,2,2,6.379258499,3,75.40085618,33.79512887,2025-05-02 08:00:00
7,7,3,3,10.39349601,2,50.97205047,83.88977966,2025-05-03 08:00:00
7,7,1,3,8.624616941,1,160.432365,21.98784783,2025-05-04 08:00:00
7,7,1,3,7.534527379,1,178.8524443,82.26439214,2025-05-05 08:00:00
7,7,3,2,14.34513158,2,54.50653012,35.37943432,2025-05-06 08:00:00
7,7,1,1,15.43034852,1,154.2956163,70.7737223,2025-05-07 08:00:00
7,7,2,2,8.576779104,3,90.3699791,47.00759238,2025-05-08 08:00:00
7,7,2,3,8.697352707,3,103.5993601,2.399845799,2025-05-09 08:00:00
7,7,1,3,15.58445949,1,126.1854801,90.9848478,2025-05-10 08:00:00
7,7,3,3,10.9895722,2,98.43863614,81.43505856,2025-05-11 08:00:00
7,7,2,1,14.3805067,3,133.1268879,34.62350964,2025-05-12 08:00:00
7,7,1,2,9.552308763,1,162.69555,32.81517245,2025-05-13 08:00:00
7,7,1,3,7.476394967,1,183.3286737,59.30618127,2025-05-14 08:00:00
7,7,1,1,14.75625977,1,182.7848544,59.42479727,2025-05-15 08:00:00
7,7,1,3,5.741850219,1,153.9530993,36.62305958,2025-05-16 08:00:00
7,7,3,2,14.57460433,2,68.27353252,3.589297956,2025-05-17 08:00:00
7,7,2,1,13.95196419,3,112.9663853,49.51991817,2025-05-18 08:00:00
7,7,2,1,8.975357743,3,101.8154647,98.08252396,2025-05-19 08:00:00
7,7,3,1,15.98785772,2,157.988832,59.03383568,2025-05-20 08:00:00
7,7,2,1,13.30350477,3,178.8691469,62.51609827,2025-05-21 08:00:00
7,7,3,1,5.35273421,2,56.42574428,17.98536625,2025-05-22 08:00:00
7,7,1,3,7.072675978,1,194.7070571,92.84157233,2025-05-23 08:00:00
7,7,2,2,17.03666642,3,76.97382344,61.55949189,2025-05-24 08:00:00
7,7,3,3,11.93666045,2,50.42472404,11.92092021,2025-05-25 08:00:00
7,7,3,1,17.66813697,2,84.44065673,58.61933545,2025-05-26 08:00:00
7,7,3,3,7.16888196,2,53.97530155,33.08342578,2025-05-27 08:00:00
7,7,3,1,19.92595561,2,100.6813618,58.69885153,2025-05-28 08:00:00
7,7,2,1,19.06789013,3,78.24168055,71.12434143,2025-05-29 08:00:00
7,7,1,3,11.22682465,1,59.76557434,96.16504192,2025-05-30 08:00:00
7,7,2,3,16.52509449,3,113.0782828,81.15299292,2025-05-31 08:00:00
7,7,1,3,9.10831199,1,94.59863293,87.99000818,2025-06-01 08:00:00
7,7,2,2,15.38946258,3,156.4681422,82.58253681,2025-06-02 08:00:00
7,7,3,1,17.49330127,2,65.76244156,19.04615805,2025-06-03 08:00:00
7,7,2,1,15.94759287,3,149.3112273,90.21528272,2025-06-04 08:00:00
7,7,1,3,18.88923072,1,160.3177608,79.53418458,2025-06-05 08:00:00
7,7,1,3,14.85460162,1,154.5654262,37.48095353,2025-06-06 08:00:00
7,7,2,2,5.367593788,3,148.2139488,68.08824221,2025-06-07 08:00:00
7,7,3,3,10.3701312,2,120.1823679,51.66665755,2025-06-08 08:00:00
7,7,1,1,14.8285888,1,152.7912322,84.2301697,2025-06-09 08:00:00
7,7,2,1,16.70711963,3,195.5193841,1.814341482,2025-06-10 08:00:00
7,7,2,3,18.2026711,3,131.9286748,54.38874549,2025-06-11 08:00:00
7,7,3,2,13.93065788,2,75.3712486,67.09443765,2025-06-12 08:00:00
7,7,3,3,8.0588168,2,78.32041496,35.68583591,2025-06-13 08:00:00
7,7,3,1,11.90380386,2,124.3530229,97.62030142,2025-06-14 08:00:00
7,7,3,2,19.80034557,2,89.87987965,83.43551365,2025-06-15 08:00:00
7,7,3,2,6.629019064,2,162.2115143,69.56757292,2025-06-16 08:00:00
7,7,3,1,11.49248146,2,156.2780017,74.36620511,2025-06-17 08:00:00
7,7,3,2,13.34702097,2,179.9097275,13.01848209,2025-06-18 08:00:00
7,7,1,3,17.26983012,1,72.11378794,39.50075117,2025-06-19 08:00:00
7,7,3,2,5.66942684,2,179.0983679,87.52198394,2025-06-20 08:00:00
7,7,1,3,5.981973777,1,136.3762987,40.68538241,2025-06-21 08:00:00
7,7,3,1,17.08861604,2,181.3726055,62.36845018,2025-06-22 08:00:00
7,7,3,2,8.180664789,2,109.8067269,67.24167478,2025-06-23 08:00:00
7,7,2,1,17.44637646,3,72.0807464,80.31078401,2025-06-24 08:00:00
7,7,3,2,14.58284158,2,136.8778857,10.16524192,2025-06-25 08:00:00
7,7,1,1,17.99531881,1,108.4034717,22.77090248,2025-06-26 08:00:00
7,7,3,2,5.120032545,2,136.6746527,57.98080715,2025-06-27 08:00:00
